episode,reward,rolling_reward,actor_loss,critic_loss,blackout,stealth_rate
2707,158.9685,138.6454,0.00000,514.60239,1,1.0000
2708,133.5585,138.6454,0.00000,68.21638,1,0.0000
2709,133.5585,138.6454,0.00000,66.24480,1,0.0000
2710,133.5585,138.6415,0.00000,12.33201,1,0.0000
2711,133.5585,138.6415,0.00000,14.70410,1,0.0000
2712,133.5585,138.6405,0.00000,19.38089,1,0.0000
2713,158.9685,141.1815,0.00000,641.50960,1,1.0000
2714,133.5585,141.1815,0.00000,43.51844,1,0.0000
2715,133.5585,141.1815,0.00000,50.00250,1,0.0000
2716,133.5689,138.6415,0.00000,8.70250,1,0.0000
2717,133.5585,136.1005,0.00000,5.85032,1,0.0000
2718,133.5585,136.1005,0.00000,2.23170,1,0.0000
2719,133.5585,136.1005,0.00000,2.47830,1,0.0000
2720,133.5585,136.1005,0.00000,0.71765,1,0.0000
2721,133.5585,136.1005,0.00000,0.55093,1,0.0000
2722,158.9685,138.6415,0.00000,552.98020,1,1.0000
2723,133.5977,136.1045,0.00000,26.47303,1,0.0000
2724,133.5585,136.1045,0.00000,14.67343,1,0.0000
2725,133.5585,136.1045,0.00000,4.51719,1,0.0000
2726,158.9685,138.6444,0.00000,803.96120,1,1.0000
2727,133.5604,138.6446,0.00000,1.16352,1,0.0000
2728,133.5585,138.6446,0.00000,0.98451,1,0.0000
2729,158.9685,141.1856,0.00000,694.29250,1,1.0000
2730,133.5671,141.1865,0.00000,0.63603,1,0.0000
2731,158.9685,143.7275,0.00000,643.77048,1,1.0000
2732,133.5585,141.1865,0.00000,2.07577,1,0.0000
2733,133.5585,141.1826,0.00000,0.73470,1,0.0000
2734,133.5677,141.1835,0.00000,0.57238,1,0.0000
2735,133.5596,141.1836,0.00000,0.60808,1,0.0000
2736,133.5585,138.6426,0.00000,1.47361,1,0.0000
2737,133.5606,138.6426,0.00000,0.45836,1,0.0000
2738,133.5585,138.6426,0.00000,0.06561,1,0.0000
2739,133.5585,136.1016,0.00000,0.19357,1,0.0000
2740,158.9685,138.6417,0.00000,610.02271,1,1.0000
2741,133.5585,136.1007,0.00000,19.97312,1,0.0000
2742,133.5585,136.1007,0.00000,11.63078,1,0.0000
2743,133.5586,136.1008,0.00000,5.14121,1,0.0000
2744,133.5585,136.0998,0.00000,9.46094,1,0.0000
2745,133.5588,136.0998,0.00000,1.19932,1,0.0000
2746,133.5585,136.0998,0.00000,1.03207,1,0.0000
2747,133.5585,136.0995,0.00000,0.83133,1,0.0000
2748,133.5585,136.0995,0.00000,0.84055,1,0.0000
2749,133.5586,136.0996,0.00000,1.08518,1,0.0000
2750,158.9685,136.0996,0.00000,640.25159,1,1.0000
2751,158.9685,138.6406,0.00000,387.07091,1,1.0000
2752,133.5586,138.6406,0.00000,174.11986,1,0.0000
2753,133.5585,138.6406,0.00000,201.64204,1,0.0000
2754,133.5604,138.6407,0.00000,96.15024,1,0.0000
2755,133.5585,138.6407,0.00000,9.25039,1,0.0000
2756,133.5671,138.6416,0.00000,26.49725,1,0.0000
2757,133.5671,138.6424,0.00000,25.92913,1,0.0000
2758,133.5585,138.6424,0.00000,2.91114,1,0.0000
2759,133.5900,138.6456,0.00000,7.12161,1,0.0000
2760,133.5587,136.1046,0.00000,1.50623,1,0.0000
2761,133.5604,133.5638,0.00000,2.80233,1,0.0000
2762,133.5585,133.5638,0.00000,0.32654,1,0.0000
2763,133.5585,133.5638,0.00000,0.08465,1,0.0000
2764,133.5585,133.5636,0.00000,0.18490,1,0.0000
2765,133.5585,133.5636,0.00000,0.17932,1,0.0000
2766,133.5585,133.5627,0.00000,0.09387,1,0.0000
2767,158.9685,136.1029,0.00000,566.53886,1,1.0000
2768,133.5585,136.1029,0.00000,27.32050,1,0.0000
2769,133.5585,136.0997,0.00000,16.46262,1,0.0000
2770,133.5586,136.0997,0.00000,3.32803,1,0.0000
2771,133.5585,136.0995,0.00000,6.37318,1,0.0000
2772,133.5585,136.0995,0.00000,1.98365,1,0.0000
2773,133.5585,136.0995,0.00000,1.99617,1,0.0000
2774,158.9685,138.6405,0.00000,663.03775,1,1.0000
2775,133.5585,138.6405,0.00000,2.00056,1,0.0000
2776,133.5585,138.6405,0.00000,0.49024,1,0.0000
2777,158.9685,138.6405,0.00000,615.37450,1,1.0000
2778,133.5585,138.6405,0.00000,21.29918,1,0.0000
2779,133.5672,138.6414,0.00000,13.55657,1,0.0000
2780,133.5785,138.6434,0.00000,3.80019,1,0.0000
2781,133.5596,138.6435,0.00000,6.82582,1,0.0000
2782,158.9685,141.1845,0.00000,565.08123,1,1.0000
2783,133.5585,141.1845,0.00000,63.62871,1,0.0000
2784,133.5596,138.6436,0.00000,69.67872,1,0.0000
2785,133.5777,138.6455,0.00000,15.52994,1,0.0000
2786,158.9685,141.1865,0.00000,801.50729,1,1.0000
2787,133.5585,138.6455,0.00000,12.27596,1,0.0000
2788,133.5672,138.6464,0.00000,1.37016,1,0.0000
2789,133.5587,138.6455,0.00000,1.35439,1,0.0000
2790,133.5585,138.6435,0.00000,0.30053,1,0.0000
2791,133.5585,138.6434,0.00000,0.11465,1,0.0000
2792,133.5585,136.1024,0.00000,0.22104,1,0.0000
2793,133.5585,136.1024,0.00000,0.01593,1,0.0000
2794,133.5585,136.1023,0.00000,0.01774,1,0.0000
2795,133.5585,136.1004,0.00000,0.16758,1,0.0000
2796,133.5585,133.5594,0.00000,0.13887,1,0.0000
2797,133.5587,133.5594,0.00000,0.29052,1,0.0000
2798,158.9685,136.0995,0.00000,637.98943,1,1.0000
2799,133.5585,136.0995,0.00000,3.39112,1,0.0000
2800,133.5585,136.0995,0.00000,1.49109,1,0.0000
2801,133.5777,136.1014,0.00000,3.26231,1,0.0000
2802,158.9685,138.6424,0.00000,534.95364,1,1.0000
2803,158.9685,141.1834,0.00000,237.50270,1,1.0000
2804,133.5587,141.1835,0.00000,366.60726,1,0.0000
2805,133.5585,141.1835,0.00000,446.00433,1,0.0000
2806,133.5585,141.1835,0.00000,294.02543,1,0.0000
2807,133.5585,141.1834,0.00000,91.24279,1,0.0000
2808,133.5971,138.6463,0.00000,8.02727,1,0.0000
2809,133.5585,138.6463,0.00000,43.43009,1,0.0000
2810,133.5596,138.6464,0.00000,33.23442,1,0.0000
2811,133.5587,138.6445,0.00000,3.40999,1,0.0000
2812,133.5585,136.1035,0.00000,8.72132,1,0.0000
2813,133.5585,133.5625,0.00000,1.54406,1,0.0000
2814,133.5585,133.5625,0.00000,1.12829,1,0.0000
2815,158.9685,136.1035,0.00000,503.71987,1,1.0000
2816,133.5585,136.1035,0.00000,83.04812,1,0.0000
2817,133.5587,136.1035,0.00000,87.73102,1,0.0000
2818,158.9685,138.6406,0.00000,371.10638,1,1.0000
2819,133.5587,138.6407,0.00000,36.09790,1,0.0000
2820,133.5674,138.6415,0.00000,7.73678,1,0.0000
2821,133.5585,138.6414,0.00000,3.30002,1,0.0000
2822,158.9685,141.1824,0.00000,646.58565,1,1.0000
2823,133.5585,141.1824,0.00000,20.74622,1,0.0000
2824,133.5585,141.1824,0.00000,15.57566,1,0.0000
2825,133.5585,138.6414,0.00000,2.37961,1,0.0000
2826,133.5610,138.6417,0.00000,3.86923,1,0.0000
2827,133.5585,138.6417,0.00000,0.66973,1,0.0000
2828,133.5585,136.1007,0.00000,0.39679,1,0.0000
2829,158.9685,138.6416,0.00000,599.37691,1,1.0000
2830,133.5585,138.6407,0.00000,27.05633,1,0.0000
2831,133.5604,138.6409,0.00000,19.42101,1,0.0000
2832,133.5585,136.0999,0.00000,1.96484,1,0.0000
2833,133.5585,136.0999,0.00000,2.97641,1,0.0000
2834,158.9685,138.6409,0.00000,519.57758,1,1.0000
2835,133.5585,138.6409,0.00000,80.89822,1,0.0000
2836,133.5605,138.6409,0.00000,88.15438,1,0.0000
2837,133.5585,138.6409,0.00000,24.06495,1,0.0000
2838,133.5585,138.6409,0.00000,4.59575,1,0.0000
2839,133.5585,136.0999,0.00000,6.18437,1,0.0000
2840,133.5585,136.0999,0.00000,3.46923,1,0.0000
2841,133.5604,136.0999,0.00000,4.42149,1,0.0000
2842,133.5585,136.0999,0.00000,1.11044,1,0.0000
2843,133.5585,136.0999,0.00000,0.19483,1,0.0000
2844,133.5585,133.5589,0.00000,0.02603,1,0.0000
2845,133.5585,133.5589,0.00000,0.03622,1,0.0000
2846,133.5588,133.5587,0.00000,0.05340,1,0.0000
2847,158.9685,136.0997,0.00000,646.27325,1,1.0000
2848,133.5586,136.0997,0.00000,4.42025,1,0.0000
2849,133.5585,136.0997,0.00000,1.12474,1,0.0000
2850,133.5585,136.0997,0.00000,1.29272,1,0.0000
2851,133.5597,136.0997,0.00000,2.16396,1,0.0000
2852,133.5585,136.0997,0.00000,1.14168,1,0.0000
2853,158.9685,138.6407,0.00000,711.49562,1,1.0000
2854,158.9685,141.1817,0.00000,504.41963,1,1.0000
2855,158.9685,143.7227,0.00000,213.16951,1,1.0000
2856,133.5585,143.7226,0.00000,403.54556,1,0.0000
2857,133.5585,141.1816,0.00000,489.81301,1,0.0000
2858,133.5585,141.1816,0.00000,330.92621,1,0.0000
2859,133.5753,141.1833,0.00000,111.56329,1,0.0000
2860,133.5585,141.1833,0.00000,7.78914,1,0.0000
2861,133.5585,141.1832,0.00000,30.73279,1,0.0000
2862,133.5585,141.1832,0.00000,22.31312,1,0.0000
2863,158.9685,141.1832,0.00000,604.14382,1,1.0000
2864,133.5586,138.6422,0.00000,65.31356,1,0.0000
2865,158.9685,138.6422,0.00000,214.86797,1,1.0000
2866,158.9685,141.1832,0.00000,84.59326,1,1.0000
2867,133.5585,141.1832,0.00000,570.28014,1,0.0000
2868,133.5585,141.1832,0.00000,616.21333,1,0.0000
2869,133.5585,141.1815,0.00000,403.86149,1,0.0000
2870,133.5585,141.1815,0.00000,142.54787,1,0.0000
2871,133.5585,141.1815,0.00000,10.15862,1,0.0000
2872,133.5585,141.1815,0.00000,22.40556,1,0.0000
2873,158.9685,141.1815,0.00000,861.03197,1,1.0000
2874,133.5597,141.1816,0.00000,2.31718,1,0.0000
2875,133.5585,138.6406,0.00000,3.87013,1,0.0000
2876,133.5585,136.0996,0.00000,0.58077,1,0.0000
2877,158.9685,138.6406,0.00000,587.31246,1,1.0000
2878,133.5587,138.6406,0.00000,33.84787,1,0.0000
2879,133.5585,138.6406,0.00000,27.36728,1,0.0000
2880,158.9685,141.1816,0.00000,574.85748,1,1.0000
2881,133.5606,141.1818,0.00000,1.04308,1,0.0000
2882,133.5585,141.1818,0.00000,1.74874,1,0.0000
2883,133.5586,138.6409,0.00000,0.30558,1,0.0000
2884,133.5585,138.6407,0.00000,0.23398,1,0.0000
2885,133.5677,138.6417,0.00000,0.78484,1,0.0000
2886,133.5785,138.6437,0.00000,0.15309,1,0.0000
2887,133.5585,136.1027,0.00000,0.14502,1,0.0000
2888,133.5585,136.1026,0.00000,0.39360,1,0.0000
2889,158.9685,138.6436,0.00000,530.85336,1,1.0000
2890,133.5585,136.1026,0.00000,43.99571,1,0.0000
2891,133.5586,136.1024,0.00000,33.72073,1,0.0000
2892,133.5585,136.1024,0.00000,3.33505,1,0.0000
2893,133.5585,136.1024,0.00000,8.41507,1,0.0000
2894,133.5585,136.1024,0.00000,1.50712,1,0.0000
2895,158.9685,138.6425,0.00000,514.21684,1,1.0000
2896,133.5590,138.6406,0.00000,47.74826,1,0.0000
2897,133.5585,138.6406,0.00000,36.33279,1,0.0000
2898,133.5583,138.6405,0.00000,3.51307,1,0.0000
2899,133.5777,136.1015,0.00000,7.65269,1,0.0000
2900,133.5585,136.1015,0.00000,1.41700,1,0.0000
2901,133.5586,136.1015,0.00000,1.56807,1,0.0000
2902,158.9685,138.6425,0.00000,699.94986,1,1.0000
2903,133.5585,138.6425,0.00000,0.43379,1,0.0000
2904,133.5585,138.6425,0.00000,0.12635,1,0.0000
2905,133.5587,136.1015,0.00000,0.12453,1,0.0000
2906,133.5822,136.1038,0.00000,0.39720,1,0.0000
2907,133.5604,136.1040,0.00000,0.82399,1,0.0000
2908,158.9685,138.6450,0.00000,711.84721,1,1.0000
2909,133.5604,138.6433,0.00000,0.36719,1,0.0000
2910,133.5587,138.6433,0.00000,0.13958,1,0.0000
2911,158.9685,141.1843,0.00000,564.58371,1,1.0000
2912,133.5694,138.6444,0.00000,39.03601,1,0.0000
2913,133.5585,138.6444,0.00000,31.85954,1,0.0000
2914,158.9685,141.1854,0.00000,556.04448,1,1.0000
2915,133.5604,141.1855,0.00000,1.88805,1,0.0000
2916,133.5785,141.1852,0.00000,0.95698,1,0.0000
2917,133.5585,141.1850,0.00000,0.53576,1,0.0000
2918,133.5900,138.6471,0.00000,0.11968,1,0.0000
2919,133.5585,138.6470,0.00000,0.13748,1,0.0000
2920,133.5585,138.6469,0.00000,0.17673,1,0.0000
2921,133.5585,136.1059,0.00000,0.01621,1,0.0000
2922,158.9685,138.6458,0.00000,554.57792,1,1.0000
2923,133.5604,138.6460,0.00000,41.30092,1,0.0000
2924,133.5585,136.1050,0.00000,33.47826,1,0.0000
2925,133.5585,136.1048,0.00000,3.31982,1,0.0000
2926,133.5585,136.1028,0.00000,7.33043,1,0.0000
2927,133.5585,136.1028,0.00000,1.41725,1,0.0000
2928,133.5585,136.0997,0.00000,1.95038,1,0.0000
2929,133.5585,136.0997,0.00000,0.80213,1,0.0000
2930,133.5604,136.0999,0.00000,0.63657,1,0.0000
2931,133.5672,136.1008,0.00000,0.82857,1,0.0000
2932,158.9685,136.1008,0.00000,684.55342,1,1.0000
2933,133.5672,136.1014,0.00000,4.71187,1,0.0000
2934,133.5585,136.1014,0.00000,1.61552,1,0.0000
2935,133.5585,136.1014,0.00000,5.05663,1,0.0000
2936,158.9685,138.6424,0.00000,627.60027,1,1.0000
2937,133.5585,138.6424,0.00000,30.41453,1,0.0000
2938,133.5585,138.6424,0.00000,27.34750,1,0.0000
2939,158.9685,141.1834,0.00000,564.01910,1,1.0000
2940,133.5585,141.1832,0.00000,1.81715,1,0.0000
2941,158.9685,143.7234,0.00000,689.30440,1,1.0000
2942,133.5585,141.1824,0.00000,0.71548,1,0.0000
2943,158.9685,143.7225,0.00000,584.90517,1,1.0000
2944,158.9685,146.2635,0.00000,409.29520,1,1.0000
2945,133.5585,146.2635,0.00000,129.32244,1,0.0000
2946,133.5785,143.7245,0.00000,135.04066,1,0.0000
2947,133.5587,143.7245,0.00000,47.97643,1,0.0000
2948,133.5753,143.7262,0.00000,4.07024,1,0.0000
2949,158.9685,143.7262,0.00000,836.47342,1,1.0000
2950,133.5585,143.7262,0.00000,1.90544,1,0.0000
2951,133.5585,141.1852,0.00000,1.51403,1,0.0000
2952,133.5585,141.1852,0.00000,0.75878,1,0.0000
2953,133.5586,138.6442,0.00000,0.83804,1,0.0000
2954,158.9685,138.6442,0.00000,578.81042,1,1.0000
2955,133.5585,138.6442,0.00000,13.44968,1,0.0000
2956,158.9685,141.1832,0.00000,489.37594,1,1.0000
2957,133.5585,141.1832,0.00000,24.44615,1,0.0000
2958,133.5585,141.1815,0.00000,7.65856,1,0.0000
2959,133.5605,138.6407,0.00000,6.78742,1,0.0000
2960,133.5585,138.6407,0.00000,5.23996,1,0.0000
2961,133.5585,138.6407,0.00000,2.15387,1,0.0000
2962,158.9685,141.1817,0.00000,556.68655,1,1.0000
2963,133.5687,141.1827,0.00000,15.93758,1,0.0000
2964,133.5585,138.6417,0.00000,4.96646,1,0.0000
2965,133.5585,138.6417,0.00000,1.52951,1,0.0000
2966,158.9685,138.6417,0.00000,586.99078,1,1.0000
2967,158.9685,141.1827,0.00000,311.14145,1,1.0000
2968,133.5585,141.1827,0.00000,254.97769,1,0.0000
2969,133.5587,141.1825,0.00000,303.43261,1,0.0000
2970,133.5585,141.1825,0.00000,175.31927,1,0.0000
2971,133.5585,141.1825,0.00000,33.89232,1,0.0000
2972,158.9685,141.1825,0.00000,809.71992,1,1.0000
2973,133.5585,141.1815,0.00000,22.92553,1,0.0000
2974,133.5587,141.1815,0.00000,3.76845,1,0.0000
2975,133.5585,141.1815,0.00000,9.66691,1,0.0000
2976,158.9685,141.1815,0.00000,498.69900,1,1.0000
2977,133.5606,138.6407,0.00000,24.69618,1,0.0000
2978,133.5585,138.6408,0.00000,8.47910,1,0.0000
2979,133.5604,138.6409,0.00000,5.42345,1,0.0000
2980,133.5585,138.6409,0.00000,3.91459,1,0.0000
2981,133.5585,138.6409,0.00000,3.40454,1,0.0000
2982,158.9685,138.6409,0.00000,536.91488,1,1.0000
2983,133.5606,138.6411,0.00000,19.74156,1,0.0000
2984,133.5585,138.6411,0.00000,6.81285,1,0.0000
2985,133.5585,138.6411,0.00000,6.18696,1,0.0000
2986,133.5585,136.1001,0.00000,4.28173,1,0.0000
2987,133.5585,136.0999,0.00000,3.29002,1,0.0000
2988,133.5588,136.0999,0.00000,1.44022,1,0.0000
2989,133.5585,136.0997,0.00000,3.52949,1,0.0000
2990,133.5585,136.0997,0.00000,0.54753,1,0.0000
2991,133.5586,136.0998,0.00000,0.57624,1,0.0000
2992,158.9685,136.0998,0.00000,661.91728,1,1.0000
2993,133.5585,136.0995,0.00000,7.92665,1,0.0000
2994,133.5585,136.0995,0.00000,2.84632,1,0.0000
2995,133.5588,136.0996,0.00000,1.98286,1,0.0000
2996,133.5585,136.0996,0.00000,0.79142,1,0.0000
2997,133.5586,136.0996,0.00000,0.54683,1,0.0000
2998,133.5585,136.0996,0.00000,0.34193,1,0.0000
2999,133.5585,136.0996,0.00000,0.09689,1,0.0000
3000,133.5585,136.0996,0.00000,0.20454,1,0.0000
3001,133.5585,136.0995,0.00000,0.01953,1,0.0000
3002,133.5753,133.5602,0.00000,0.13779,1,0.0000
3003,133.5585,133.5602,0.00000,0.17395,1,0.0000
3004,133.5585,133.5602,0.00000,0.02083,1,0.0000
3005,133.5585,133.5602,0.00000,0.13588,1,0.0000
3006,133.5585,133.5602,0.00000,0.16859,1,0.0000
3007,133.5585,133.5602,0.00000,0.02121,1,0.0000
3008,133.5585,133.5602,0.00000,0.13571,1,0.0000
3009,133.5585,133.5602,0.00000,0.16978,1,0.0000
3010,133.5585,133.5602,0.00000,0.02113,1,0.0000
3011,158.9685,136.1012,0.00000,610.12007,1,1.0000
3012,158.9685,138.6405,0.00000,409.95733,1,1.0000
3013,158.9685,141.1815,0.00000,149.70409,1,1.0000
3014,158.9685,143.7225,0.00000,11.12783,1,1.0000
3015,133.5587,143.7225,0.00000,984.16960,1,0.0000
3016,158.9685,146.2635,0.00000,28.02327,1,1.0000
3017,133.5585,146.2635,0.00000,607.71787,1,0.0000
3018,133.5585,146.2635,0.00000,243.61498,1,0.0000
3019,133.5585,146.2635,0.00000,29.71399,1,0.0000
3020,133.5585,146.2635,0.00000,35.33168,1,0.0000
3021,133.5585,143.7225,0.00000,73.33108,1,0.0000
3022,133.5585,141.1815,0.00000,34.33572,1,0.0000
3023,133.5585,138.6405,0.00000,2.73200,1,0.0000
3024,133.5585,136.0995,0.00000,6.12602,1,0.0000
3025,133.5606,136.0997,0.00000,0.99887,1,0.0000
3026,158.9685,136.0997,0.00000,663.39128,1,1.0000
3027,133.5585,136.0997,0.00000,9.46115,1,0.0000
3028,133.5677,136.1006,0.00000,4.00398,1,0.0000
3029,158.9685,138.6416,0.00000,776.14406,1,1.0000
3030,133.5585,138.6416,0.00000,3.50984,1,0.0000
3031,133.5585,138.6416,0.00000,5.25763,1,0.0000
3032,133.5585,138.6416,0.00000,2.43210,1,0.0000
3033,133.5672,138.6425,0.00000,1.37703,1,0.0000
3034,133.5585,138.6425,0.00000,1.60363,1,0.0000
3035,133.5604,138.6425,0.00000,1.06939,1,0.0000
3036,133.5585,136.1015,0.00000,2.70823,1,0.0000
3037,133.5585,136.1015,0.00000,1.10006,1,0.0000
3038,133.5585,136.1006,0.00000,0.61380,1,0.0000
3039,133.5585,133.5596,0.00000,0.34140,1,0.0000
3040,133.5585,133.5596,0.00000,0.39934,1,0.0000
3041,158.9685,136.1006,0.00000,639.50169,1,1.0000
3042,133.5586,136.1006,0.00000,11.75752,1,0.0000
3043,133.5585,136.0997,0.00000,5.10306,1,0.0000
3044,133.5585,136.0997,0.00000,5.29881,1,0.0000
3045,133.5585,136.0995,0.00000,2.90161,1,0.0000
3046,133.5584,136.0995,0.00000,0.63336,1,0.0000
3047,133.5585,136.0995,0.00000,0.30288,1,0.0000
3048,133.5694,136.1006,0.00000,0.27890,1,0.0000
3049,133.5586,136.1006,0.00000,0.51147,1,0.0000
3050,133.5585,136.1006,0.00000,0.18993,1,0.0000
3051,133.5604,133.5598,0.00000,0.61552,1,0.0000
3052,133.5604,133.5600,0.00000,0.15647,1,0.0000
3053,133.5585,133.5600,0.00000,0.65219,1,0.0000
3054,133.5585,133.5600,0.00000,0.14804,1,0.0000
3055,133.5585,133.5600,0.00000,0.66251,1,0.0000
3056,133.5586,133.5600,0.00000,0.14688,1,0.0000
3057,133.5590,133.5600,0.00000,0.66067,1,0.0000
3058,133.5585,133.5590,0.00000,0.14945,1,0.0000
3059,158.9685,136.0999,0.00000,686.07335,1,1.0000
3060,133.5585,136.0999,0.00000,0.15359,1,0.0000
3061,133.5671,136.1006,0.00000,0.65463,1,0.0000
3062,133.5653,136.1011,0.00000,0.15387,1,0.0000
3063,133.5586,136.1011,0.00000,0.62997,1,0.0000
3064,158.9685,138.6421,0.00000,546.59897,1,1.0000
3065,133.5585,138.6421,0.00000,53.78663,1,0.0000
3066,133.5585,138.6421,0.00000,50.74190,1,0.0000
3067,158.9685,141.1831,0.00000,475.01803,1,1.0000
3068,133.5587,141.1831,0.00000,10.82107,1,0.0000
3069,133.5585,138.6421,0.00000,2.11376,1,0.0000
3070,133.5585,138.6421,0.00000,6.09335,1,0.0000
3071,133.5687,138.6422,0.00000,0.75398,1,0.0000
3072,133.5585,138.6415,0.00000,0.42561,1,0.0000
3073,133.5672,138.6424,0.00000,0.35629,1,0.0000
3074,133.5785,136.1034,0.00000,0.36711,1,0.0000
3075,133.5785,136.1054,0.00000,0.33972,1,0.0000
3076,133.5680,136.1064,0.00000,0.36313,1,0.0000
3077,133.5585,133.5654,0.00000,0.34436,1,0.0000
3078,133.5585,133.5653,0.00000,0.36188,1,0.0000
3079,133.5672,133.5662,0.00000,0.34639,1,0.0000
3080,133.5585,133.5662,0.00000,0.36148,1,0.0000
3081,133.5586,133.5652,0.00000,0.34798,1,0.0000
3082,133.5586,133.5652,0.00000,0.36032,1,0.0000
3083,133.5604,133.5645,0.00000,0.34868,1,0.0000
3084,133.5604,133.5627,0.00000,0.35922,1,0.0000
3085,158.9685,136.1017,0.00000,635.80911,1,1.0000
3086,133.5585,136.1008,0.00000,12.85620,1,0.0000
3087,133.5585,136.1008,0.00000,5.92627,1,0.0000
3088,133.5585,136.1008,0.00000,4.31496,1,0.0000
3089,133.5586,136.0999,0.00000,2.26962,1,0.0000
3090,133.5585,136.0999,0.00000,1.12576,1,0.0000
3091,158.9685,138.6409,0.00000,657.70699,1,1.0000
3092,133.5587,138.6409,0.00000,0.65947,1,0.0000
3093,133.5610,138.6410,0.00000,0.19777,1,0.0000
3094,133.5585,138.6408,0.00000,0.50521,1,0.0000
3095,133.5610,136.1000,0.00000,0.25500,1,0.0000
3096,133.5585,136.1000,0.00000,0.45124,1,0.0000
3097,133.5585,136.1000,0.00000,0.27548,1,0.0000
3098,158.9685,138.6410,0.00000,533.67898,1,1.0000
3099,133.5585,138.6410,0.00000,57.95180,1,0.0000
3100,158.9685,141.1820,0.00000,265.97849,1,1.0000
3101,133.5585,138.6410,0.00000,146.26395,1,0.0000
3102,158.9685,141.1820,0.00000,177.27936,1,1.0000
3103,158.9685,143.7227,0.00000,93.37444,1,1.0000
3104,133.5585,143.7228,0.00000,483.13256,1,0.0000
3105,158.9685,146.2635,0.00000,2.78622,1,1.0000
3106,133.5585,146.2635,0.00000,748.51521,1,0.0000
3107,133.5586,146.2635,0.00000,657.96915,1,0.0000
3108,158.9685,146.2635,0.00000,20.62329,1,1.0000
3109,133.5585,146.2635,0.00000,396.64738,1,0.0000
3110,133.5585,143.7225,0.00000,241.04886,1,0.0000
3111,133.5585,143.7225,0.00000,60.99076,1,0.0000
3112,133.5588,141.1815,0.00000,8.99304,1,0.0000
3113,133.5585,138.6405,0.00000,34.57971,1,0.0000
3114,133.5694,138.6416,0.00000,14.50902,1,0.0000
3115,133.5596,136.1007,0.00000,7.19538,1,0.0000
3116,158.9685,138.6417,0.00000,389.61160,1,1.0000
3117,133.5585,138.6417,0.00000,99.46467,1,0.0000
3118,158.9685,138.6417,0.00000,212.66489,1,1.0000
3119,133.5585,138.6417,0.00000,178.99622,1,0.0000
3120,158.9685,141.1827,0.00000,151.85863,1,1.0000
3121,133.5585,141.1827,0.00000,221.18243,1,0.0000
3122,133.5585,141.1827,0.00000,152.58096,1,0.0000
3123,133.5585,141.1827,0.00000,35.34089,1,0.0000
3124,133.5585,141.1816,0.00000,6.23591,1,0.0000
3125,133.5689,141.1825,0.00000,12.10665,1,0.0000
3126,133.5585,138.6415,0.00000,2.34703,1,0.0000
3127,133.5585,138.6415,0.00000,7.43434,1,0.0000
3128,158.9685,138.6415,0.00000,591.51274,1,1.0000
3129,133.5585,138.6415,0.00000,3.63325,1,0.0000
3130,133.5585,136.1005,0.00000,0.73243,1,0.0000
3131,133.5585,136.1005,0.00000,0.47796,1,0.0000
3132,133.5585,136.1005,0.00000,0.28360,1,0.0000
3133,133.5585,136.1005,0.00000,0.05291,1,0.0000
3134,158.9685,138.6415,0.00000,601.51103,1,1.0000
3135,133.5585,138.6405,0.00000,18.55694,1,0.0000
3136,133.5585,138.6405,0.00000,9.68320,1,0.0000
3137,158.9685,141.1815,0.00000,710.21597,1,1.0000
3138,133.5596,138.6406,0.00000,1.13933,1,0.0000
3139,133.5586,138.6406,0.00000,3.30326,1,0.0000
3140,133.5585,138.6406,0.00000,0.73882,1,0.0000
3141,158.9685,141.1816,0.00000,639.84772,1,1.0000
3142,133.5585,141.1816,0.00000,14.71186,1,0.0000
3143,133.5610,141.1819,0.00000,7.98368,1,0.0000
3144,133.5585,138.6409,0.00000,2.30086,1,0.0000
3145,133.5585,138.6409,0.00000,1.23814,1,0.0000
3146,133.5585,138.6409,0.00000,3.21335,1,0.0000
3147,133.5585,136.0999,0.00000,0.71756,1,0.0000
3148,133.5585,136.0998,0.00000,0.49396,1,0.0000
3149,133.5589,136.0998,0.00000,0.29900,1,0.0000
3150,133.5585,136.0998,0.00000,0.04682,1,0.0000
3151,158.9685,136.0998,0.00000,595.08781,1,1.0000
3152,133.5585,136.0998,0.00000,19.82275,1,0.0000
3153,133.5585,136.0995,0.00000,10.58590,1,0.0000
3154,133.5606,136.0998,0.00000,1.56546,1,0.0000
3155,133.5605,136.1000,0.00000,0.72717,1,0.0000
3156,133.5779,136.1019,0.00000,0.23447,1,0.0000
3157,133.5585,136.1019,0.00000,0.06255,1,0.0000
3158,158.9685,138.6429,0.00000,598.27304,1,1.0000
3159,133.5585,138.6429,0.00000,19.64181,1,0.0000
3160,133.5585,138.6429,0.00000,10.61754,1,0.0000
3161,133.5674,136.1027,0.00000,1.51961,1,0.0000
3162,133.5585,136.1027,0.00000,0.70097,1,0.0000
3163,133.5585,136.1027,0.00000,0.22872,1,0.0000
3164,158.9685,138.6435,0.00000,613.96559,1,1.0000
3165,158.9685,141.1843,0.00000,382.01906,1,1.0000
3166,133.5585,141.1824,0.00000,168.83102,1,0.0000
3167,133.5585,141.1824,0.00000,191.39283,1,0.0000
3168,133.5587,138.6414,0.00000,88.36119,1,0.0000
3169,158.9685,141.1824,0.00000,505.53918,1,1.0000
3170,133.5610,141.1827,0.00000,1.29450,1,0.0000
3171,133.5585,141.1818,0.00000,0.79255,1,0.0000
