episode,curriculum_level,scenario,steps,reward,rolling_avg_reward,loss,success_rate,blocked_action_frequency,rollback_count,containment_conflicts,policy_confidence,unsafe_action_count
534,1,LINE_FAULT,12,307.41,349.55,78058.1239,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
535,1,LINE_FAULT,12,333.44,342.99,129547.6522,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
536,1,OVERLOAD,12,403.63,352.91,32486.0094,1.00,1.00,12,2,0.0983,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.58
537,1,LINE_FAULT,12,304.50,350.01,54048.1422,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
538,1,OVERLOAD,12,402.79,349.93,32959.4647,1.00,1.00,12,0,0.1021,12,100.0,1.00,0.0380,0,1,2.2971,0.75,0.67
539,1,OVERLOAD,12,401.99,357.12,32316.2032,1.00,1.00,12,2,0.0980,12,100.0,1.00,0.0380,0,1,2.2971,1.00,0.58
540,1,LINE_FAULT,12,304.50,347.20,47011.8743,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
541,1,LINE_FAULT,12,333.44,350.10,71648.0902,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
542,1,LINE_FAULT,12,307.81,340.40,11117.0081,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
543,1,OVERLOAD,12,399.79,349.93,30612.8457,1.00,1.00,12,1,0.1030,12,100.0,1.00,0.0380,0,1,2.2972,0.92,0.58
544,1,OVERLOAD,12,399.99,359.19,32248.0409,1.00,1.00,12,1,0.1032,12,100.0,1.00,0.0380,0,1,2.2972,0.75,0.50
545,1,OVERLOAD,12,401.99,366.04,30887.8418,1.00,1.00,12,2,0.0966,12,100.0,1.00,0.0380,0,1,2.2972,1.00,0.58
546,1,OVERLOAD,12,402.99,365.98,31631.2123,1.00,1.00,12,0,0.0987,12,100.0,1.00,0.0380,0,1,2.2969,1.00,0.58
547,1,OVERLOAD,12,401.99,375.73,31237.1495,1.00,1.00,12,0,0.1030,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.50
548,1,LINE_FAULT,12,304.50,365.90,13109.2113,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
549,1,OVERLOAD,12,403.79,366.08,29755.3060,1.00,1.00,12,2,0.1035,12,100.0,1.00,0.0380,0,1,2.2967,0.67,0.42
550,1,OVERLOAD,12,402.99,375.93,32472.9430,1.00,1.00,12,1,0.0979,12,100.0,1.00,0.0380,0,1,2.2969,1.00,0.67
551,1,LINE_FAULT,12,330.13,375.60,88666.3439,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
552,1,OVERLOAD,12,400.61,384.88,29696.3502,1.00,1.00,12,0,0.0974,12,100.0,1.00,0.0380,0,1,2.2973,0.92,0.50
553,1,OVERLOAD,12,395.99,384.50,30566.8296,1.00,1.00,12,1,0.1014,12,100.0,1.00,0.0380,0,1,2.2970,0.83,0.58
554,1,LINE_FAULT,12,330.13,377.51,48038.2482,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
555,1,OVERLOAD,12,403.61,377.67,30831.0258,1.00,1.00,12,0,0.0981,12,100.0,1.00,0.0380,0,1,2.2965,0.92,0.67
556,1,LINE_FAULT,12,304.50,367.83,9262.5505,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
557,1,LINE_FAULT,12,307.41,358.37,8144.7988,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
558,1,LINE_FAULT,12,333.44,361.26,57369.5004,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
559,1,LINE_FAULT,12,331.50,354.03,18695.5716,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
560,1,LINE_FAULT,12,331.50,346.88,7897.6789,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
561,1,OVERLOAD,12,404.61,354.33,29517.4057,1.00,1.00,12,2,0.0979,12,100.0,1.00,0.0380,0,1,2.2963,0.83,0.42
562,1,LINE_FAULT,12,304.50,344.72,7373.0564,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
563,1,LINE_FAULT,12,333.44,338.46,13694.4667,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
564,1,LINE_FAULT,12,331.50,338.60,9567.4237,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
565,1,LINE_FAULT,12,331.50,331.39,7838.2307,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
566,1,OVERLOAD,12,403.61,341.30,32761.3929,1.00,1.00,12,1,0.0998,12,100.0,1.00,0.0380,0,1,2.2956,0.83,0.75
567,1,OVERLOAD,12,402.99,350.86,32125.5015,1.00,1.00,12,0,0.0931,12,100.0,1.00,0.0380,0,1,2.2955,0.92,0.50
568,1,OVERLOAD,12,399.99,357.51,29456.7325,1.00,1.00,12,0,0.1004,12,100.0,1.00,0.0380,0,1,2.2955,0.92,0.67
569,1,LINE_FAULT,12,304.50,354.81,6589.7256,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
570,1,LINE_FAULT,12,307.41,352.40,7735.7005,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
571,1,LINE_FAULT,12,307.41,342.68,7070.7778,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
572,1,OVERLOAD,12,402.79,352.51,31194.9785,1.00,1.00,12,1,0.0979,12,100.0,1.00,0.0380,0,1,2.2959,0.92,0.58
573,1,LINE_FAULT,12,304.50,349.62,6822.1258,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
574,1,LINE_FAULT,12,333.44,349.81,9082.9640,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
575,1,OVERLOAD,12,400.61,356.73,32382.8810,1.00,1.00,12,1,0.1021,12,100.0,1.00,0.0380,0,1,2.2957,0.67,0.50
576,1,LINE_FAULT,12,304.50,346.81,7516.5803,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
577,1,LINE_FAULT,12,307.41,337.26,8011.3073,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
578,1,OVERLOAD,12,402.79,337.54,32267.9388,1.00,1.00,12,0,0.1059,12,100.0,1.00,0.0380,0,1,2.2976,0.67,0.50
579,1,LINE_FAULT,12,304.50,337.54,6630.0468,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
580,1,OVERLOAD,12,399.79,346.77,30876.7524,1.00,1.00,12,1,0.1025,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.75
581,1,OVERLOAD,12,398.99,355.93,30263.0338,1.00,1.00,12,0,0.1055,12,100.0,1.00,0.0380,0,1,2.2973,0.83,0.58
582,1,LINE_FAULT,12,330.13,348.67,7894.3665,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
583,1,OVERLOAD,12,403.61,358.58,31694.3567,1.00,1.00,12,1,0.1038,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.50
584,1,LINE_FAULT,12,330.13,358.25,9082.7108,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
585,1,OVERLOAD,12,400.61,358.25,32212.4414,1.00,1.00,12,0,0.0990,12,100.0,1.00,0.0380,0,1,2.2967,0.83,0.50
586,1,OVERLOAD,12,398.99,367.70,29133.7321,1.00,1.00,12,0,0.1021,12,100.0,1.00,0.0380,0,1,2.2966,0.67,0.50
587,1,LINE_FAULT,12,304.50,367.41,8542.0120,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
588,1,LINE_FAULT,12,307.41,357.87,7120.9091,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
589,1,LINE_FAULT,12,307.41,358.16,6538.5201,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
590,1,LINE_FAULT,12,333.44,351.52,7340.3036,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
591,1,LINE_FAULT,12,331.50,344.77,9100.0720,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
592,1,LINE_FAULT,12,307.81,342.54,8147.9449,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
593,1,OVERLOAD,12,402.79,342.46,31725.2897,1.00,1.00,12,1,0.0997,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.58
594,1,OVERLOAD,12,401.99,349.64,29772.8884,1.00,1.00,12,2,0.0946,12,100.0,1.00,0.0380,0,1,2.2968,0.92,0.67
595,1,OVERLOAD,12,399.99,349.58,31091.9548,1.00,1.00,12,1,0.1025,12,100.0,1.00,0.0380,0,1,2.2967,0.58,0.58
596,1,OVERLOAD,12,402.99,349.98,31047.9092,1.00,1.00,12,0,0.0979,12,100.0,1.00,0.0380,0,1,2.2966,0.92,0.58
597,1,LINE_FAULT,12,304.50,349.98,7031.8724,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
598,1,OVERLOAD,12,403.79,359.62,29825.4458,1.00,1.00,12,1,0.0987,12,100.0,1.00,0.0380,0,1,2.2968,1.00,0.58
599,1,LINE_FAULT,12,304.50,359.33,8396.2408,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
600,1,LINE_FAULT,12,333.44,359.33,8165.2860,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
601,1,OVERLOAD,12,401.61,366.34,30835.0169,1.00,1.00,12,1,0.0985,12,100.0,1.00,0.0380,0,1,2.2963,0.92,0.75
602,1,OVERLOAD,12,400.99,375.66,33294.9585,1.00,1.00,12,0,0.1021,12,100.0,1.00,0.0380,0,1,2.2961,0.67,0.50
603,1,OVERLOAD,12,402.99,375.68,32537.9425,1.00,1.00,12,2,0.0993,12,100.0,1.00,0.0380,0,1,2.2965,0.92,0.58
604,1,OVERLOAD,12,398.99,375.38,29975.6120,1.00,1.00,12,0,0.1015,12,100.0,1.00,0.0380,0,1,2.2968,0.83,0.42
605,1,OVERLOAD,12,403.99,375.78,30667.3062,1.00,1.00,12,1,0.1012,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.42
606,1,OVERLOAD,12,398.99,375.38,27572.3500,1.00,1.00,12,0,0.1029,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.50
607,1,OVERLOAD,12,401.99,385.13,33245.1689,1.00,1.00,12,1,0.0996,12,100.0,1.00,0.0380,0,1,2.2969,0.75,0.75
608,1,LINE_FAULT,12,304.50,375.20,6913.7730,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
609,1,OVERLOAD,12,397.79,384.53,29568.9684,1.00,1.00,12,1,0.1023,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.67
610,1,LINE_FAULT,12,304.50,381.63,8527.0604,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
611,1,OVERLOAD,12,402.79,381.75,31173.2059,1.00,1.00,12,0,0.1037,12,100.0,1.00,0.0380,0,1,2.2971,0.83,0.67
612,1,OVERLOAD,12,401.99,381.85,31978.9503,1.00,1.00,12,1,0.1003,12,100.0,1.00,0.0380,0,1,2.2966,0.75,0.67
613,1,LINE_FAULT,12,330.13,374.57,9343.5527,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
614,1,OVERLOAD,12,400.63,374.73,31689.2817,1.00,1.00,12,1,0.0999,12,100.0,1.00,0.0380,0,1,2.2966,0.92,0.67
615,1,OVERLOAD,12,401.99,374.53,31561.7622,1.00,1.00,12,1,0.0989,12,100.0,1.00,0.0380,0,1,2.2969,0.83,0.58
616,1,LINE_FAULT,12,304.50,365.08,6853.8439,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
617,1,LINE_FAULT,12,307.41,355.62,8257.5082,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
618,1,OVERLOAD,12,404.79,365.65,33322.7766,1.00,1.00,12,0,0.1027,12,100.0,1.00,0.0380,0,1,2.2973,0.92,0.50
619,1,OVERLOAD,12,398.99,365.77,31131.6000,1.00,1.00,12,0,0.1025,12,100.0,1.00,0.0380,0,1,2.2974,0.92,0.58
620,1,OVERLOAD,12,401.99,375.52,29772.8795,1.00,1.00,12,0,0.1049,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.75
621,1,LINE_FAULT,12,330.13,368.26,8293.8735,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
622,1,OVERLOAD,12,401.61,368.22,28777.3669,1.00,1.00,12,1,0.1009,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.58
623,1,OVERLOAD,12,401.99,375.40,30117.5015,1.00,1.00,12,1,0.1015,12,100.0,1.00,0.0380,0,1,2.2967,0.83,0.67
624,1,OVERLOAD,12,396.99,375.04,31009.1168,1.00,1.00,12,2,0.0974,12,100.0,1.00,0.0380,0,1,2.2970,0.75,0.67
625,1,LINE_FAULT,12,330.13,367.85,9369.6237,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
626,1,OVERLOAD,12,403.61,377.76,31813.9863,1.00,1.00,12,2,0.0973,12,100.0,1.00,0.0380,0,1,2.2972,0.92,0.42
627,1,LINE_FAULT,12,330.13,380.04,7662.8524,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
628,1,OVERLOAD,12,401.61,379.72,30329.1206,1.00,1.00,12,1,0.0998,12,100.0,1.00,0.0380,0,1,2.2970,0.83,0.67
629,1,LINE_FAULT,12,304.50,370.27,7527.5058,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
630,1,OVERLOAD,12,402.79,370.35,32505.8405,1.00,1.00,12,0,0.1016,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.58
631,1,LINE_FAULT,12,304.50,367.79,7164.7366,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
632,1,LINE_FAULT,12,307.41,358.37,7299.6796,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
633,1,OVERLOAD,12,403.79,358.55,30579.2559,1.00,1.00,12,0,0.1026,12,100.0,1.00,0.0380,0,1,2.2973,0.83,0.75
634,1,OVERLOAD,12,401.99,359.05,34923.8258,1.00,1.00,12,1,0.0992,12,100.0,1.00,0.0380,0,1,2.2972,1.00,0.58
635,1,OVERLOAD,12,402.99,366.33,33019.6006,1.00,1.00,12,0,0.1006,12,100.0,1.00,0.0380,0,1,2.2974,0.92,0.50
636,1,LINE_FAULT,12,304.50,356.42,6683.5944,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
637,1,LINE_FAULT,12,333.44,356.75,12509.4300,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
638,1,OVERLOAD,12,404.61,357.05,31789.3220,1.00,1.00,12,1,0.1062,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.58
639,1,LINE_FAULT,12,304.50,357.05,7213.4123,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
640,1,OVERLOAD,12,396.79,356.45,29686.9565,1.00,1.00,12,0,0.1090,12,100.0,1.00,0.0380,0,1,2.2976,0.67,0.42
641,1,LINE_FAULT,12,304.50,356.45,7834.4254,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
642,1,LINE_FAULT,12,307.41,356.45,8077.5599,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
643,1,OVERLOAD,12,398.79,355.95,29035.0237,1.00,1.00,12,0,0.1048,12,100.0,1.00,0.0380,0,1,2.2975,0.83,0.58
644,1,OVERLOAD,12,401.99,355.95,30667.7598,1.00,1.00,12,2,0.1028,12,100.0,1.00,0.0380,0,1,2.2975,0.75,0.50
645,1,OVERLOAD,12,401.99,355.85,29788.9582,1.00,1.00,12,0,0.1007,12,100.0,1.00,0.0380,0,1,2.2974,1.00,0.67
646,1,OVERLOAD,12,403.99,365.80,30685.7798,1.00,1.00,12,1,0.1029,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.67
647,1,LINE_FAULT,12,330.13,365.47,8204.7629,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
648,1,LINE_FAULT,12,307.81,355.79,8160.6736,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
649,1,LINE_FAULT,12,333.44,358.68,11668.4266,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
650,1,LINE_FAULT,12,331.50,352.16,8779.8678,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
651,1,LINE_FAULT,12,331.50,354.85,7789.0404,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
652,1,OVERLOAD,12,398.61,363.97,27227.7157,1.00,1.00,12,0,0.0989,12,100.0,1.00,0.0380,0,1,2.2965,0.92,0.50
653,1,OVERLOAD,12,402.99,364.39,31674.3288,1.00,1.00,12,2,0.0983,12,100.0,1.00,0.0380,0,1,2.2964,1.00,0.50
654,1,LINE_FAULT,12,330.13,357.21,8159.3627,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
655,1,LINE_FAULT,12,307.81,347.79,7137.9956,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
656,1,LINE_FAULT,12,333.44,340.74,8029.2995,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
657,1,OVERLOAD,12,411.61,348.88,32093.6157,1.00,0.92,11,0,0.0978,11,100.0,0.92,0.0380,0,1,2.2967,0.92,0.83
658,1,LINE_FAULT,12,330.13,351.12,9580.2971,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
659,1,LINE_FAULT,12,307.81,348.55,7494.8979,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
660,1,LINE_FAULT,12,307.41,346.14,6971.1129,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
661,1,OVERLOAD,12,402.82,353.28,30366.0010,1.00,1.00,12,1,0.0983,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.67
662,1,LINE_FAULT,12,304.50,343.86,7155.2340,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
663,1,OVERLOAD,12,402.79,343.84,29134.2449,1.00,1.00,12,0,0.1004,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.75
664,1,OVERLOAD,12,401.99,351.03,31002.3790,1.00,1.00,12,0,0.1000,12,100.0,1.00,0.0380,0,1,2.2972,1.00,0.67
665,1,OVERLOAD,12,401.99,360.45,31903.2473,1.00,1.00,12,1,0.1014,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.67
666,1,LINE_FAULT,12,304.50,357.56,7926.6553,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
667,1,LINE_FAULT,12,307.41,347.14,7492.9995,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
668,1,OVERLOAD,12,379.04,352.03,144094946303.8839,1.00,0.92,11,0,0.4253,11,100.0,0.92,0.0523,0,1,0.2513,0.08,0.17
669,1,OVERLOAD,12,402.47,361.49,29189.5443,1.00,1.00,12,0,0.1041,12,100.0,1.00,0.0380,0,1,2.2971,0.83,0.58
670,1,OVERLOAD,12,427.81,373.53,27146.3762,1.00,0.92,11,0,0.1025,11,100.0,0.92,0.0373,0,1,2.2971,0.83,0.50
671,1,OVERLOAD,12,407.03,373.95,25361.6080,1.00,0.92,11,0,0.0984,11,100.0,0.92,0.0380,0,1,2.2971,0.92,0.75
672,1,OVERLOAD,12,399.99,383.50,24467.0309,1.00,1.00,12,0,0.1010,12,100.0,1.00,0.0380,0,1,2.2976,0.58,0.67
673,1,OVERLOAD,12,401.99,383.42,22642.4612,1.00,1.00,12,0,0.1018,12,100.0,1.00,0.0380,0,1,2.2981,0.83,0.50
674,1,LINE_FAULT,12,304.50,373.67,585845896.2887,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
675,1,OVERLOAD,12,403.79,373.85,23094.2927,1.00,1.00,12,0,0.0988,12,100.0,1.00,0.0380,0,1,2.2982,1.00,0.50
676,1,OVERLOAD,12,398.99,383.30,22776.6870,1.00,1.00,12,0,0.1038,12,100.0,1.00,0.0380,0,1,2.2981,0.75,0.58
677,1,OVERLOAD,12,398.99,392.46,22141.3357,1.00,1.00,12,0,0.1021,12,100.0,1.00,0.0380,0,1,2.2979,0.75,0.42
678,1,OVERLOAD,12,398.99,394.46,23752.8290,1.00,1.00,12,0,0.0995,12,100.0,1.00,0.0380,0,1,2.2981,0.83,0.75
679,1,OVERLOAD,12,407.38,394.95,290762478911.9368,1.00,0.92,11,0,0.1754,11,100.0,0.92,0.0401,0,1,2.1189,0.92,0.58
680,1,LINE_FAULT,12,304.13,382.58,801766594.3430,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
681,1,OVERLOAD,12,400.79,381.95,39062.6557,1.00,1.00,12,1,0.1054,12,100.0,1.00,0.0380,0,1,2.2987,0.92,0.50
682,1,OVERLOAD,12,398.99,381.85,44353.7102,1.00,1.00,12,3,0.1022,12,100.0,1.00,0.0380,0,1,2.2985,0.83,0.50
683,1,LINE_FAULT,12,304.50,372.11,2028901248.3278,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
684,1,LINE_FAULT,12,333.44,375.00,161830398.4706,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
685,1,OVERLOAD,12,403.61,374.98,46666.5412,1.00,1.00,12,1,0.1025,12,100.0,1.00,0.0380,0,1,2.2977,1.00,0.58
686,1,LINE_FAULT,12,304.50,365.53,1170784744.3242,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
687,1,LINE_FAULT,12,333.44,358.98,74196146.9638,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
688,1,OVERLOAD,12,401.61,359.24,44033.4610,1.00,1.00,12,2,0.1014,12,100.0,1.00,0.0380,0,1,2.2985,1.00,0.58
689,1,OVERLOAD,12,402.99,358.80,43188.6382,1.00,1.00,12,0,0.1017,12,100.0,1.00,0.0380,0,1,2.2987,0.83,0.67
690,1,LINE_FAULT,12,330.13,361.40,58828066.2557,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
691,1,OVERLOAD,12,401.61,361.48,43255.8847,1.00,1.00,12,0,0.1028,12,100.0,1.00,0.0380,0,1,2.2985,0.92,0.50
692,1,LINE_FAULT,12,330.13,354.60,24337096.5173,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
693,1,LINE_FAULT,12,331.50,357.30,4478450.2416,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
694,1,LINE_FAULT,12,331.50,357.10,1509257.3664,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
695,1,LINE_FAULT,12,307.81,347.52,337159246.3519,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
696,1,LINE_FAULT,12,307.41,347.81,153586949.3071,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
697,1,LINE_FAULT,12,307.41,345.21,29069555.8330,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
698,1,OVERLOAD,12,402.79,345.33,41863.7466,1.00,1.00,12,0,0.1028,12,100.0,1.00,0.0380,0,1,2.2982,0.83,0.75
699,1,OVERLOAD,12,398.99,344.93,42305.9137,1.00,1.00,12,0,0.1026,12,100.0,1.00,0.0380,0,1,2.2984,0.92,0.58
700,1,LINE_FAULT,12,304.50,342.36,9649090.6105,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
701,1,OVERLOAD,12,403.79,342.58,42085.6832,1.00,1.00,12,1,0.1015,12,100.0,1.00,0.0380,0,1,2.2983,0.92,0.58
702,1,OVERLOAD,12,401.99,349.77,43637.3230,1.00,1.00,12,0,0.1007,12,100.0,1.00,0.0380,0,1,2.2983,0.83,0.50
703,1,OVERLOAD,12,402.99,356.92,42693.9051,1.00,1.00,12,2,0.0991,12,100.0,1.00,0.0380,0,1,2.2984,0.92,0.67
704,1,LINE_FAULT,12,304.50,354.22,1507334.7289,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
705,1,LINE_FAULT,12,307.41,354.18,402280.2172,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
706,1,LINE_FAULT,12,333.44,356.78,1892702.3042,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
707,1,OVERLOAD,12,403.61,366.40,44170.7235,1.00,1.00,12,0,0.1000,12,100.0,1.00,0.0380,0,1,2.2983,0.83,0.50
708,1,OVERLOAD,12,398.99,366.02,40313.4565,1.00,1.00,12,0,0.1029,12,100.0,1.00,0.0380,0,1,2.2984,0.75,0.58
709,1,LINE_FAULT,12,304.50,356.57,64058.8999,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
710,1,LINE_FAULT,12,307.41,356.86,23727.4879,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
711,1,OVERLOAD,12,402.79,356.76,39913.1064,1.00,1.00,12,2,0.0991,12,100.0,1.00,0.0380,0,1,2.2983,0.92,0.58
712,1,LINE_FAULT,12,304.50,347.01,7562.4306,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
